# Lagrange radii [code units]
#1:t 2:r(0.0001) 3:r(0.0003) 4:r(0.0005) 5:r(0.0007) 6:r(0.0009) 7:r(0.001) 8:r(0.003) 9:r(0.005) 10:r(0.007) 11:r(0.009) 12:r(0.01) 13:r(0.03) 14:r(0.05) 15:r(0.07) 16:r(0.09) 17:r(0.1) 18:r(0.2) 19:r(0.3) 20:r(0.4) 21:r(0.5) 22:r(0.6) 23:r(0.7) 24:r(0.8) 25:r(0.9) 26:r(0.99)
1.418776950e+00 3.743364e-03 5.531570e-03 6.855561e-03 1.191208e-02 1.286050e-02 1.336677e-02 2.222392e-02 2.498537e-02 2.910930e-02 3.349816e-02 3.446087e-02 5.519428e-02 7.102163e-02 8.820589e-02 1.036480e-01 1.124301e-01 2.179455e-01 3.865932e-01 6.009526e-01 8.825189e-01 1.332610e+00 1.946748e+00 3.081332e+00 5.746387e+00 4.030135e+01 
1.419137813e+00 5.569737e-03 1.156781e-02 1.203144e-02 1.275064e-02 1.305544e-02 1.340689e-02 2.219858e-02 2.640059e-02 2.992095e-02 3.304898e-02 3.432519e-02 5.571433e-02 7.133863e-02 8.794164e-02 1.041974e-01 1.126765e-01 2.183855e-01 3.875671e-01 6.258986e-01 9.312317e-01 1.340443e+00 1.943345e+00 3.039361e+00 5.784958e+00 4.222343e+01 
1.419505520e+00 1.270139e-02 1.406340e-02 1.491067e-02 1.815244e-02 1.877747e-02 1.905927e-02 2.389782e-02 2.711228e-02 3.089521e-02 3.324681e-02 3.487331e-02 5.568830e-02 7.155431e-02 8.848819e-02 1.025212e-01 1.120997e-01 2.243407e-01 3.876643e-01 6.058792e-01 9.203702e-01 1.340800e+00 1.969943e+00 3.072379e+00 5.807092e+00 4.123967e+01 
1.419827368e+00 6.224015e-03 1.006397e-02 1.191096e-02 1.255971e-02 1.320008e-02 1.400194e-02 2.258973e-02 2.634847e-02 2.953522e-02 3.210369e-02 3.373358e-02 5.549861e-02 7.112309e-02 8.624804e-02 1.027830e-01 1.124178e-01 2.290889e-01 3.877610e-01 6.098041e-01 9.202728e-01 1.314714e+00 1.939429e+00 3.051603e+00 5.713027e+00 4.362583e+01 
1.420212865e+00 4.438614e-03 6.181800e-03 1.122179e-02 1.186417e-02 1.284797e-02 1.435542e-02 2.092642e-02 2.482280e-02 2.867229e-02 3.247210e-02 3.389889e-02 5.451150e-02 7.277625e-02 8.771209e-02 1.024510e-01 1.106372e-01 2.209071e-01 3.856717e-01 6.111477e-01 9.157958e-01 1.331115e+00 1.907818e+00 3.043784e+00 5.693170e+00 4.026870e+01 
1.420550187e+00 4.925427e-03 8.971336e-03 1.313161e-02 1.368990e-02 1.429469e-02 1.475356e-02 2.048698e-02 2.415305e-02 2.731891e-02 3.188581e-02 3.330688e-02 5.664858e-02 7.409240e-02 8.826699e-02 1.028118e-01 1.107674e-01 2.175132e-01 3.904171e-01 6.159747e-01 9.138040e-01 1.324798e+00 1.973725e+00 2.997575e+00 5.761803e+00 4.128299e+01 
1.420923612e+00 3.503012e-03 9.938730e-03 1.211117e-02 1.527386e-02 1.574906e-02 1.591070e-02 2.169860e-02 2.630823e-02 3.017890e-02 3.307487e-02 3.416617e-02 5.619679e-02 7.206439e-02 8.765621e-02 1.025090e-01 1.103733e-01 2.195191e-01 3.939762e-01 6.299195e-01 9.426817e-01 1.363140e+00 1.975852e+00 3.050790e+00 5.754794e+00 4.158256e+01 
1.421281853e+00 7.121248e-03 1.021043e-02 1.255356e-02 1.550219e-02 1.714003e-02 1.752245e-02 2.422009e-02 2.893639e-02 3.122397e-02 3.461726e-02 3.591568e-02 5.534193e-02 7.247218e-02 8.818281e-02 1.033031e-01 1.116009e-01 2.202072e-01 3.848604e-01 6.086104e-01 9.198800e-01 1.342166e+00 1.977051e+00 3.066213e+00 5.738375e+00 4.157973e+01 
1.421655795e+00 6.768020e-03 1.006904e-02 1.085116e-02 1.269491e-02 1.341720e-02 1.442357e-02 2.297350e-02 2.879663e-02 3.230007e-02 3.554609e-02 3.689682e-02 5.527578e-02 7.204299e-02 8.685091e-02 1.040358e-01 1.127582e-01 2.220327e-01 3.849181e-01 6.133070e-01 9.252744e-01 1.343518e+00 1.931677e+00 3.056144e+00 5.764748e+00 4.177863e+01 
1.422106879e+00 4.687411e-03 8.040477e-03 1.132240e-02 1.384675e-02 1.474915e-02 1.499004e-02 2.358107e-02 2.736522e-02 2.985569e-02 3.291925e-02 3.388973e-02 5.602840e-02 7.138183e-02 8.840947e-02 1.066061e-01 1.175005e-01 2.203040e-01 3.850870e-01 6.190763e-01 9.386806e-01 1.370407e+00 1.992148e+00 3.079308e+00 5.798952e+00 3.972569e+01 
1.422512402e+00 2.521694e-03 4.630796e-03 5.456456e-03 1.092499e-02 1.258724e-02 1.367135e-02 2.228323e-02 2.667739e-02 3.083315e-02 3.383578e-02 3.505773e-02 5.602388e-02 7.327199e-02 8.826972e-02 1.063072e-01 1.138813e-01 2.179611e-01 3.819970e-01 6.188299e-01 9.270351e-01 1.350654e+00 1.964970e+00 3.066919e+00 5.804965e+00 4.112835e+01 
1.422840991e+00 1.208341e-02 1.379023e-02 1.508901e-02 1.514574e-02 1.609590e-02 1.659466e-02 2.378172e-02 2.858728e-02 3.153035e-02 3.350456e-02 3.468060e-02 5.750100e-02 7.388308e-02 8.835474e-02 1.067790e-01 1.139595e-01 2.211286e-01 3.840333e-01 6.154430e-01 9.315532e-01 1.368712e+00 1.989039e+00 3.178257e+00 5.714812e+00 4.193108e+01 
1.423218082e+00 6.761565e-03 1.282129e-02 1.294298e-02 1.345004e-02 1.531931e-02 1.693467e-02 2.385151e-02 2.817240e-02 3.143303e-02 3.464565e-02 3.582175e-02 5.825579e-02 7.254895e-02 8.765165e-02 1.045135e-01 1.140568e-01 2.194759e-01 3.819221e-01 6.206950e-01 9.204212e-01 1.349685e+00 1.961455e+00 3.106082e+00 5.763559e+00 4.011293e+01 
1.423648043e+00 6.356101e-03 1.340703e-02 1.485441e-02 1.507521e-02 1.684310e-02 1.769761e-02 2.366673e-02 2.760248e-02 3.124941e-02 3.334442e-02 3.476398e-02 5.669492e-02 7.237864e-02 8.872273e-02 1.062188e-01 1.144419e-01 2.177053e-01 3.849905e-01 6.243482e-01 9.263570e-01 1.356159e+00 1.969105e+00 3.100328e+00 5.892473e+00 4.164474e+01 
1.423953268e+00 6.001514e-03 1.114948e-02 1.136096e-02 1.407315e-02 1.468793e-02 1.547638e-02 2.286304e-02 2.649327e-02 3.075248e-02 3.507227e-02 3.642292e-02 5.677657e-02 7.252364e-02 8.804773e-02 1.065083e-01 1.152204e-01 2.201059e-01 3.876516e-01 6.177767e-01 9.249951e-01 1.347922e+00 1.980932e+00 3.059420e+00 5.792306e+00 3.962084e+01 
1.424352733e+00 7.278858e-03 1.075499e-02 1.164704e-02 1.269782e-02 1.475946e-02 1.517569e-02 2.223124e-02 2.927323e-02 3.262921e-02 3.577112e-02 3.662116e-02 5.673900e-02 7.176849e-02 8.712180e-02 1.051989e-01 1.148779e-01 2.201165e-01 3.779871e-01 6.086194e-01 9.282707e-01 1.342069e+00 1.961311e+00 3.071202e+00 5.896294e+00 4.261023e+01 
1.424723952e+00 3.548176e-03 8.390999e-03 8.734796e-03 9.810649e-03 1.357961e-02 1.387893e-02 2.078930e-02 2.696556e-02 2.953880e-02 3.488866e-02 3.620727e-02 5.618543e-02 7.276830e-02 8.877400e-02 1.057916e-01 1.144718e-01 2.192044e-01 3.774853e-01 6.139962e-01 9.198158e-01 1.341578e+00 1.969892e+00 3.114332e+00 5.787904e+00 4.220857e+01 
1.425128817e+00 5.170564e-03 8.392760e-03 1.143887e-02 1.265043e-02 1.482597e-02 1.537989e-02 2.222798e-02 2.707799e-02 3.060017e-02 3.442760e-02 3.536878e-02 5.783439e-02 7.540864e-02 9.000952e-02 1.040066e-01 1.142674e-01 2.223878e-01 3.840283e-01 6.149226e-01 9.189034e-01 1.348097e+00 1.989749e+00 3.098385e+00 5.727549e+00 4.194306e+01 
1.425519065e+00 7.162422e-03 8.978430e-03 1.007199e-02 1.192329e-02 1.630041e-02 1.645425e-02 2.400987e-02 2.775459e-02 3.181939e-02 3.477517e-02 3.566159e-02 5.614058e-02 7.238058e-02 8.888992e-02 1.042147e-01 1.138211e-01 2.202516e-01 3.828975e-01 6.115274e-01 9.265848e-01 1.339324e+00 1.966554e+00 3.116096e+00 5.954520e+00 4.233126e+01 
1.425879036e+00 6.508607e-03 7.051268e-03 1.226104e-02 1.468097e-02 1.578075e-02 1.595219e-02 2.471276e-02 3.001510e-02 3.210486e-02 3.511605e-02 3.649617e-02 5.685262e-02 7.268343e-02 8.951616e-02 1.056244e-01 1.140100e-01 2.208567e-01 3.825798e-01 6.042576e-01 9.362152e-01 1.358025e+00 1.976967e+00 3.073204e+00 5.817886e+00 4.032102e+01 
1.426223986e+00 6.135331e-03 9.952204e-03 1.187020e-02 1.267621e-02 1.304393e-02 1.312874e-02 2.115338e-02 2.630109e-02 2.970676e-02 3.359556e-02 3.438160e-02 5.607751e-02 7.167480e-02 8.848664e-02 1.050237e-01 1.151172e-01 2.205063e-01 3.825329e-01 6.113636e-01 9.260376e-01 1.344510e+00 1.972117e+00 3.067850e+00 5.752490e+00 4.066898e+01 
1.426691422e+00 5.712075e-03 1.018718e-02 1.325298e-02 1.415505e-02 1.502035e-02 1.637960e-02 2.274543e-02 2.749884e-02 3.194600e-02 3.505373e-02 3.662216e-02 5.614948e-02 7.432129e-02 8.931935e-02 1.045263e-01 1.128811e-01 2.196554e-01 3.862774e-01 6.144191e-01 9.157154e-01 1.346976e+00 1.994121e+00 3.072945e+00 5.758077e+00 4.123902e+01 
1.427158907e+00 8.779747e-03 1.203755e-02 1.257446e-02 1.575755e-02 1.628263e-02 1.743742e-02 2.502642e-02 2.965114e-02 3.319340e-02 3.681206e-02 3.837186e-02 5.735751e-02 7.467872e-02 9.030037e-02 1.060542e-01 1.130954e-01 2.212933e-01 3.814641e-01 6.122486e-01 9.268352e-01 1.347634e+00 1.964488e+00 3.111853e+00 5.818079e+00 4.178557e+01 
1.427561972e+00 1.000203e-02 1.508422e-02 1.577722e-02 1.784858e-02 1.899764e-02 1.908454e-02 2.623685e-02 3.085640e-02 3.410238e-02 3.635815e-02 3.794319e-02 5.760225e-02 7.294444e-02 8.827992e-02 1.036324e-01 1.126267e-01 2.185940e-01 3.841910e-01 6.057758e-01 9.331272e-01 1.357980e+00 1.961267e+00 3.072986e+00 5.870601e+00 4.076448e+01 
1.428067021e+00 5.816649e-03 1.107955e-02 1.277413e-02 1.369723e-02 1.467757e-02 1.489936e-02 2.586055e-02 3.001000e-02 3.358242e-02 3.669155e-02 3.756046e-02 5.607695e-02 7.339701e-02 8.814192e-02 1.050365e-01 1.136599e-01 2.225300e-01 3.835331e-01 6.104284e-01 9.273573e-01 1.343832e+00 1.993843e+00 3.164544e+00 5.883471e+00 4.292193e+01 
1.428653049e+00 8.417732e-03 1.074763e-02 1.271245e-02 1.430900e-02 1.813902e-02 1.876802e-02 2.528680e-02 3.139643e-02 3.416416e-02 3.733256e-02 3.900650e-02 5.665904e-02 7.219027e-02 8.678413e-02 1.021341e-01 1.099518e-01 2.173252e-01 3.831664e-01 6.224498e-01 9.208736e-01 1.333968e+00 1.984415e+00 3.082737e+00 5.852884e+00 4.226632e+01 
1.429116919e+00 6.671070e-03 1.288117e-02 1.336492e-02 1.447585e-02 1.541872e-02 1.547483e-02 2.268241e-02 2.686092e-02 3.187190e-02 3.484543e-02 3.679808e-02 5.640005e-02 7.017214e-02 8.548085e-02 1.016934e-01 1.094954e-01 2.126454e-01 3.800881e-01 6.045494e-01 9.185712e-01 1.350693e+00 1.982627e+00 3.123234e+00 5.858425e+00 4.367523e+01 
1.429566427e+00 6.608703e-03 8.861380e-03 1.130576e-02 1.361592e-02 1.540178e-02 1.604549e-02 2.313650e-02 2.742779e-02 3.100608e-02 3.413789e-02 3.550628e-02 5.498550e-02 7.090460e-02 8.760793e-02 1.038425e-01 1.117412e-01 2.195764e-01 3.789040e-01 6.185580e-01 9.418859e-01 1.387816e+00 1.998279e+00 3.082646e+00 5.769092e+00 4.257957e+01 
1.430000978e+00 4.588077e-03 1.216380e-02 1.276931e-02 1.326462e-02 1.548481e-02 1.747862e-02 2.543883e-02 2.954590e-02 3.235803e-02 3.510158e-02 3.654274e-02 5.576557e-02 7.314389e-02 8.742812e-02 1.022978e-01 1.106439e-01 2.172930e-01 3.809303e-01 6.184185e-01 9.393117e-01 1.357792e+00 1.982406e+00 3.085307e+00 5.755426e+00 4.211304e+01 
1.430540094e+00 1.083865e-02 1.304112e-02 1.507102e-02 1.624072e-02 1.789839e-02 1.812616e-02 2.603666e-02 2.945772e-02 3.215532e-02 3.489927e-02 3.821121e-02 5.912030e-02 7.458605e-02 8.895080e-02 1.029858e-01 1.102601e-01 2.157281e-01 3.782175e-01 6.172587e-01 9.312975e-01 1.348623e+00 1.977488e+00 3.047690e+00 5.920021e+00 4.449561e+01 
1.431028966e+00 5.106858e-03 1.231124e-02 1.619975e-02 1.721957e-02 1.856979e-02 1.889231e-02 2.504741e-02 2.951428e-02 3.305776e-02 3.546451e-02 3.624992e-02 5.673190e-02 7.417351e-02 9.069501e-02 1.035259e-01 1.117590e-01 2.221437e-01 3.809642e-01 6.132446e-01 9.243374e-01 1.358541e+00 1.972808e+00 3.042126e+00 5.885858e+00 4.549569e+01 
1.431556627e+00 3.328628e-03 4.862894e-03 1.242247e-02 1.371356e-02 1.545849e-02 1.572119e-02 2.417971e-02 3.004824e-02 3.235186e-02 3.585801e-02 3.746641e-02 5.828620e-02 7.394648e-02 8.906813e-02 1.032253e-01 1.123287e-01 2.218949e-01 3.853093e-01 6.148027e-01 9.349411e-01 1.370343e+00 1.953276e+00 3.064936e+00 5.927875e+00 4.255893e+01 
1.431931531e+00 4.141762e-03 8.978331e-03 1.186832e-02 1.409910e-02 1.556415e-02 1.622733e-02 2.344644e-02 2.786111e-02 3.222545e-02 3.515052e-02 3.701554e-02 5.819431e-02 7.382401e-02 8.910470e-02 1.034442e-01 1.099938e-01 2.186928e-01 3.847286e-01 6.084969e-01 9.368044e-01 1.350449e+00 1.980303e+00 3.093151e+00 5.799357e+00 4.011671e+01 
1.432445003e+00 4.161055e-03 7.680388e-03 1.401046e-02 1.476547e-02 1.598137e-02 1.607519e-02 2.426304e-02 2.809620e-02 3.203290e-02 3.523942e-02 3.679630e-02 5.614260e-02 7.214831e-02 8.747404e-02 1.030503e-01 1.117958e-01 2.150919e-01 3.802450e-01 6.047872e-01 9.339409e-01 1.353771e+00 2.004157e+00 3.130034e+00 5.883142e+00 4.434193e+01 
1.432949687e+00 9.710401e-03 1.362059e-02 1.487378e-02 1.567570e-02 1.781721e-02 1.801497e-02 2.347589e-02 2.702795e-02 2.956198e-02 3.255695e-02 3.456733e-02 5.718503e-02 7.259634e-02 8.797054e-02 1.044836e-01 1.142834e-01 2.142697e-01 3.815448e-01 6.171626e-01 9.255078e-01 1.353162e+00 2.008884e+00 3.086621e+00 5.885647e+00 4.376851e+01 
1.433236987e+00 9.314844e-03 1.101640e-02 1.403820e-02 1.446566e-02 1.611054e-02 1.620117e-02 2.438046e-02 2.824236e-02 3.092430e-02 3.392810e-02 3.498887e-02 5.804693e-02 7.395079e-02 9.004980e-02 1.054933e-01 1.146015e-01 2.195473e-01 3.776414e-01 6.032667e-01 9.225196e-01 1.337609e+00 2.019568e+00 3.096680e+00 5.940442e+00 4.276142e+01 
1.433522404e+00 8.213801e-03 1.201585e-02 1.249070e-02 1.357391e-02 1.364809e-02 1.527495e-02 2.257643e-02 2.854507e-02 3.111388e-02 3.407027e-02 3.562310e-02 5.782909e-02 7.398987e-02 9.050168e-02 1.052989e-01 1.138193e-01 2.195624e-01 3.796882e-01 6.080791e-01 9.289652e-01 1.374797e+00 2.013064e+00 3.121348e+00 5.849136e+00 4.316168e+01 
1.433972732e+00 8.118990e-03 1.395921e-02 1.625787e-02 1.764756e-02 1.779038e-02 2.073388e-02 2.661001e-02 3.176359e-02 3.459323e-02 3.739597e-02 3.857376e-02 5.756382e-02 7.554567e-02 9.078272e-02 1.064724e-01 1.137981e-01 2.126151e-01 3.813183e-01 6.137757e-01 9.282003e-01 1.358533e+00 2.004816e+00 3.171732e+00 5.908161e+00 4.193268e+01 
1.434380094e+00 7.762389e-03 1.232221e-02 1.323242e-02 1.466083e-02 1.588817e-02 1.778500e-02 2.364419e-02 2.750970e-02 3.148481e-02 3.382660e-02 3.588884e-02 5.851093e-02 7.512561e-02 9.042277e-02 1.079178e-01 1.161673e-01 2.178566e-01 3.775479e-01 6.085200e-01 9.281403e-01 1.367116e+00 2.017300e+00 3.157302e+00 5.872337e+00 4.148287e+01 
1.434717836e+00 4.160603e-03 1.045590e-02 1.404064e-02 1.557572e-02 1.815128e-02 1.845691e-02 2.607817e-02 3.015699e-02 3.491260e-02 3.762096e-02 3.868572e-02 5.815264e-02 7.529506e-02 9.131534e-02 1.065421e-01 1.158458e-01 2.184381e-01 3.773184e-01 6.142382e-01 9.372345e-01 1.349265e+00 1.975458e+00 3.093384e+00 5.820540e+00 4.418815e+01 
1.435057106e+00 6.872303e-03 9.338866e-03 1.065850e-02 1.465958e-02 1.547002e-02 1.550969e-02 2.334279e-02 2.794695e-02 3.190062e-02 3.476915e-02 3.605617e-02 5.723555e-02 7.358433e-02 9.024390e-02 1.062211e-01 1.138974e-01 2.174188e-01 3.868385e-01 6.058824e-01 9.211089e-01 1.337347e+00 1.971616e+00 3.088758e+00 5.873895e+00 4.007952e+01 
1.435410903e+00 8.305121e-03 9.107469e-03 1.057458e-02 1.176767e-02 1.464803e-02 1.470581e-02 2.185376e-02 2.534165e-02 2.839139e-02 3.412654e-02 3.520391e-02 5.352282e-02 6.907828e-02 8.674644e-02 1.025990e-01 1.109159e-01 2.136451e-01 3.805000e-01 5.914055e-01 9.211743e-01 1.342283e+00 1.973626e+00 3.109714e+00 5.688822e+00 4.062251e+01 
1.435703558e+00 3.541587e-03 8.176911e-03 9.000012e-03 1.352586e-02 1.535464e-02 1.551836e-02 2.062177e-02 2.441885e-02 2.733400e-02 3.064997e-02 3.216543e-02 5.377555e-02 7.297512e-02 8.940068e-02 1.055930e-01 1.152094e-01 2.146771e-01 3.812386e-01 6.118752e-01 9.281953e-01 1.363228e+00 1.982139e+00 3.131472e+00 5.872376e+00 4.173160e+01 
1.435959548e+00 4.787986e-03 9.609382e-03 1.216847e-02 1.285140e-02 1.358303e-02 1.359874e-02 1.987613e-02 2.528938e-02 2.846547e-02 3.114509e-02 3.236841e-02 5.479128e-02 7.174458e-02 8.725915e-02 1.035597e-01 1.128021e-01 2.176606e-01 3.857287e-01 6.263231e-01 9.358335e-01 1.356559e+00 1.992919e+00 3.104718e+00 5.751288e+00 4.145095e+01 
1.436234927e+00 8.233878e-03 9.304672e-03 1.069501e-02 1.418893e-02 1.460736e-02 1.527935e-02 2.141510e-02 2.640400e-02 2.997190e-02 3.343160e-02 3.508358e-02 5.615126e-02 7.243568e-02 8.827358e-02 1.067256e-01 1.168464e-01 2.217215e-01 3.826258e-01 6.213351e-01 9.323121e-01 1.366803e+00 1.949355e+00 3.092630e+00 5.925388e+00 4.361475e+01 
1.436626371e+00 5.884707e-03 9.473166e-03 1.027153e-02 1.306472e-02 1.445102e-02 1.493123e-02 2.160714e-02 2.392329e-02 2.927189e-02 3.153773e-02 3.300802e-02 5.699454e-02 7.369506e-02 9.175842e-02 1.089556e-01 1.167556e-01 2.166534e-01 3.800733e-01 6.160323e-01 9.319540e-01 1.368247e+00 1.974045e+00 3.123111e+00 5.888652e+00 4.339147e+01 
1.436854864e+00 1.034976e-02 1.211185e-02 1.277029e-02 1.423118e-02 1.453328e-02 1.574075e-02 2.253826e-02 2.680074e-02 2.940969e-02 3.201657e-02 3.335011e-02 5.591991e-02 7.364409e-02 9.101472e-02 1.095368e-01 1.172859e-01 2.186699e-01 3.759429e-01 6.104919e-01 9.191883e-01 1.348190e+00 1.950507e+00 3.119797e+00 5.770243e+00 4.195722e+01 
1.437120008e+00 7.477505e-03 9.221702e-03 1.306371e-02 1.452089e-02 1.474298e-02 1.492559e-02 2.234663e-02 2.635313e-02 2.909959e-02 3.142859e-02 3.247970e-02 5.457500e-02 7.179143e-02 9.044630e-02 1.072685e-01 1.142390e-01 2.180843e-01 3.775317e-01 6.110306e-01 9.399976e-01 1.356193e+00 2.003188e+00 3.116408e+00 5.915228e+00 4.252021e+01 
1.437399135e+00 5.173491e-03 9.758891e-03 1.156055e-02 1.611186e-02 1.671655e-02 1.703973e-02 2.280269e-02 2.662410e-02 2.961066e-02 3.179264e-02 3.266720e-02 5.263088e-02 6.926394e-02 8.604985e-02 1.033786e-01 1.124474e-01 2.161496e-01 3.782420e-01 6.128684e-01 9.487381e-01 1.364867e+00 2.005792e+00 3.098908e+00 5.861120e+00 3.985659e+01 
1.437696160e+00 6.561316e-03 9.199930e-03 1.046102e-02 1.200758e-02 1.266140e-02 1.272611e-02 2.178098e-02 2.571253e-02 2.864311e-02 3.199375e-02 3.302638e-02 5.253618e-02 6.968965e-02 8.854123e-02 1.049959e-01 1.137208e-01 2.174696e-01 3.807001e-01 6.194410e-01 9.233819e-01 1.361409e+00 2.001202e+00 3.143627e+00 5.798049e+00 4.030382e+01 
1.437977656e+00 4.339460e-03 9.299468e-03 1.042497e-02 1.346805e-02 1.441564e-02 1.463449e-02 2.061792e-02 2.498799e-02 2.903150e-02 3.189117e-02 3.323923e-02 5.342641e-02 7.084163e-02 8.829569e-02 1.036147e-01 1.124310e-01 2.177037e-01 3.793885e-01 6.075881e-01 9.361563e-01 1.354966e+00 1.992117e+00 3.123698e+00 5.691821e+00 4.092562e+01 
1.438189166e+00 7.008171e-03 8.127738e-03 9.505730e-03 1.154002e-02 1.216017e-02 1.250693e-02 2.130145e-02 2.589707e-02 2.885096e-02 3.153355e-02 3.323226e-02 5.322818e-02 6.971161e-02 8.624711e-02 1.030885e-01 1.124974e-01 2.235298e-01 3.823916e-01 6.059580e-01 9.178406e-01 1.344332e+00 2.001990e+00 3.108341e+00 5.933309e+00 4.193149e+01 
1.438521807e+00 3.588499e-03 8.406118e-03 9.377695e-03 1.038305e-02 1.331687e-02 1.350480e-02 2.164056e-02 2.550287e-02 2.869203e-02 3.063440e-02 3.248463e-02 5.469026e-02 7.114905e-02 8.725043e-02 1.031646e-01 1.106548e-01 2.198020e-01 3.756935e-01 6.144278e-01 9.376058e-01 1.366288e+00 2.022878e+00 3.165754e+00 5.876697e+00 4.592317e+01 
1.438823472e+00 2.643626e-03 5.167552e-03 1.006081e-02 1.270043e-02 1.446581e-02 1.451757e-02 2.076364e-02 2.497189e-02 2.749887e-02 3.167084e-02 3.307837e-02 5.410388e-02 7.190216e-02 8.793750e-02 1.058540e-01 1.141463e-01 2.186599e-01 3.772127e-01 6.036999e-01 9.178620e-01 1.360967e+00 2.017821e+00 3.105886e+00 6.016383e+00 3.946716e+01 
1.439182671e+00 6.440046e-03 8.538464e-03 1.153774e-02 1.221408e-02 1.291789e-02 1.383240e-02 2.285218e-02 2.668735e-02 3.049485e-02 3.460782e-02 3.575943e-02 5.519957e-02 7.208329e-02 8.822048e-02 1.043034e-01 1.138159e-01 2.205288e-01 3.702075e-01 6.101288e-01 9.189754e-01 1.357437e+00 1.965126e+00 3.095604e+00 5.893560e+00 3.930587e+01 
1.439482232e+00 3.757158e-03 1.072181e-02 1.126809e-02 1.236342e-02 1.327092e-02 1.376035e-02 2.222406e-02 2.738881e-02 3.169023e-02 3.437468e-02 3.554509e-02 5.574741e-02 7.166852e-02 8.843826e-02 1.056688e-01 1.136616e-01 2.202657e-01 3.773332e-01 6.177671e-01 9.282883e-01 1.373822e+00 2.007571e+00 3.133449e+00 6.085488e+00 4.096326e+01 
1.439932774e+00 7.453683e-03 8.975549e-03 1.062596e-02 1.334055e-02 1.464211e-02 1.594914e-02 2.233380e-02 2.715801e-02 2.965136e-02 3.272978e-02 3.431982e-02 5.545431e-02 6.944549e-02 8.466929e-02 1.018973e-01 1.125561e-01 2.202869e-01 3.760204e-01 6.101751e-01 9.334779e-01 1.353392e+00 1.972727e+00 3.107995e+00 5.972577e+00 4.378549e+01 
1.440374935e+00 5.274956e-03 7.310397e-03 8.792899e-03 1.190370e-02 1.325067e-02 1.441109e-02 2.168751e-02 2.707744e-02 3.003500e-02 3.385149e-02 3.544731e-02 5.662706e-02 7.269423e-02 8.833879e-02 1.042406e-01 1.137020e-01 2.189999e-01 3.756811e-01 6.088090e-01 9.449415e-01 1.369579e+00 2.004998e+00 3.083027e+00 5.647299e+00 3.935855e+01 
1.440690374e+00 4.750817e-03 8.607602e-03 1.032199e-02 1.108201e-02 1.534723e-02 1.566680e-02 2.083270e-02 2.563733e-02 2.927361e-02 3.339895e-02 3.479938e-02 5.547306e-02 7.083180e-02 8.811296e-02 1.045801e-01 1.139292e-01 2.211184e-01 3.815055e-01 6.199459e-01 9.364562e-01 1.340737e+00 1.985278e+00 3.105560e+00 5.872342e+00 4.195252e+01 
1.441072018e+00 6.144398e-03 8.407155e-03 9.561369e-03 1.184989e-02 1.316387e-02 1.348365e-02 2.083116e-02 2.479096e-02 2.949221e-02 3.371279e-02 3.533451e-02 5.571004e-02 7.257445e-02 8.885382e-02 1.047713e-01 1.121999e-01 2.205379e-01 3.830507e-01 6.126888e-01 9.339676e-01 1.363721e+00 1.970500e+00 3.052835e+00 5.902458e+00 4.222521e+01 
1.441330778e+00 5.552614e-03 9.637111e-03 1.030903e-02 1.137020e-02 1.279177e-02 1.320764e-02 1.963191e-02 2.423695e-02 2.672390e-02 3.053321e-02 3.311477e-02 5.642456e-02 7.408319e-02 9.024663e-02 1.043919e-01 1.124183e-01 2.189648e-01 3.752760e-01 6.053635e-01 9.448383e-01 1.383738e+00 1.985713e+00 3.149044e+00 5.873327e+00 3.825660e+01 
1.441659204e+00 7.319638e-03 1.033058e-02 1.214664e-02 1.247972e-02 1.377585e-02 1.459243e-02 2.097849e-02 2.604681e-02 3.034320e-02 3.316820e-02 3.482868e-02 5.671517e-02 7.426464e-02 8.860628e-02 1.052473e-01 1.133477e-01 2.207703e-01 3.792179e-01 6.181639e-01 9.377486e-01 1.374744e+00 1.978602e+00 3.165080e+00 5.875352e+00 4.325545e+01 
1.442011364e+00 6.516042e-03 8.947187e-03 1.129359e-02 1.327805e-02 1.545263e-02 1.696672e-02 2.373091e-02 2.746549e-02 3.084635e-02 3.396974e-02 3.581184e-02 5.753026e-02 7.398133e-02 9.111506e-02 1.048932e-01 1.133665e-01 2.215719e-01 3.876598e-01 6.150476e-01 9.272153e-01 1.342398e+00 1.975438e+00 3.102398e+00 5.891901e+00 4.315263e+01 
1.442352683e+00 8.093258e-03 8.507917e-03 1.198152e-02 1.565694e-02 1.636639e-02 1.674806e-02 2.488370e-02 2.876595e-02 3.224274e-02 3.531190e-02 3.672402e-02 5.676301e-02 7.331204e-02 8.900077e-02 1.033376e-01 1.120519e-01 2.210394e-01 3.800375e-01 6.075558e-01 9.324541e-01 1.375026e+00 2.039240e+00 3.113303e+00 5.831030e+00 4.192459e+01 
1.442732418e+00 5.156826e-03 8.241081e-03 1.099623e-02 1.437310e-02 1.554389e-02 1.633920e-02 2.216764e-02 2.778512e-02 3.110929e-02 3.370662e-02 3.486948e-02 5.543427e-02 7.183994e-02 8.634359e-02 1.036026e-01 1.115919e-01 2.183082e-01 3.778105e-01 6.145908e-01 9.403685e-01 1.369351e+00 1.992948e+00 3.098564e+00 5.848166e+00 4.236769e+01 
