#1:tcount #2:t #3:m #4:r #5:vr #6:vt #7:r_peri #8:r_apo #9:Rtidal #10:phi_rtidal #11:phi_zero #12:E #13:J #14:id #15:binflag #16:m0[MSUN] #17:m1[MSUN] #18:id0 #19:id1 #20:a #21:e #22:startype #23:bin_startype0 #24:bin_startype1 #25:rad0 #26:rad1 #27:tb #28:lum0 #29:lum1 #30:massc0 #31:massc1 #32:radc0 #33:radc1 #34:menv0 #35:menv1 #36:renv0 #37:renv1 #38:tms0 #39:tms1 #40:dmdt0 #41:dmdt1 #42:radrol0 #43:radrol1 #44:ospin0 #45:ospin1 #46:B0 #47:B1 #48:formation0 #49:formation1 #50:bacc0 #51:bacc1 #52:tacc0 $53:tacc1 #54:mass0_0 #55:mass0_1 #56:epoch0 #57:epoch1 #58:bhspin #59:bhspin1 #60:bhspin2 #61:ospin #62:B #63:formation
2180 0.0042922556 0.70075277 0.1214873 1.0301625 1.6626708 0.10829395 0.33557794 992884.16 -9.8572108e-07 -2.0577672 0.11697052 0.20199338 57235 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2.68871 0 0
2180 0.0042922556 0.16009552 0.15054581 1.3435475 1.3775292 0.072815659 4.0103716 992884.16 -9.8572108e-07 -2.0577672 0.11776743 0.20738125 98288 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 7.00337e-05 0 0
2180 0.0042922556 0.57337163 0.12627265 0.79002536 1.8428779 0.12627265 0.12627265 992884.16 -9.8572108e-07 -2.0577672 0.22475161 0.23270507 6937 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.661658 0 0
2183 0.0043100816 0.3939124 0.10985614 -2.000221 0.16441051 0.05043953 1.358425 992740.53 -9.8543592e-07 -1.9539569 0.20383758 0.018061505 19524 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0457591 0 0
2185 0.0043195943 1.1647708 0.056564654 -1.3201664 1.5388096 0.037767364 1.9682162 992641.06 -9.8523846e-07 -2.011923 0.11380712 0.08704223 22233 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 84.2114 0 0
2186 0.0043238975 0.24438725 0.16040573 -0.027070837 2.1490929 0.15609495 1.3479684 992605.43 -9.8516775e-07 -1.9566532 0.60329944 0.34472681 38559 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00155548 0 0
2187 0.0043285747 0.18914605 0.22327077 -0.87574587 1.5532545 0.17055156 0.80778669 992571.69 -9.8510077e-07 -2.0374404 0.01837635 0.34679632 26661 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.000264148 0 0
2189 0.0043384849 0.15827176 0.0078396954 -0.56720104 1.8899024 0.0068038084 5.7530074 992405.54 -9.8477101e-07 -1.9083462 0.038377929 0.014816259 99998 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 6.37806e-05 0 0
2203 0.0043971002 0.13052142 0.02378197 1.969733 1.0151195 0.015116067 0.69463513 991750.32 -9.8347116e-07 -1.982175 0.48285929 0.024141541 27498 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1.32203e-05 0 0
2203 0.0043971002 0.23059754 0.26169236 1.13883 1.4185014 0.14500287 2.3070122 991750.32 -9.8347116e-07 -1.982175 0.15837203 0.37121099 89002 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00103709 0 0
2204 0.0044026689 0.13335166 0.49782798 -1.2469659 2.4784315 0.49782798 0.49782798 991661.94 -9.8329588e-07 -1.8917358 2.6673923 1.2338326 20913 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1.57505e-05 0 0
2208 0.0044192563 0.69276237 0.088622438 -0.83392604 1.7204933 0.088612073 1.2219233 991497.05 -9.8296893e-07 -1.9315547 0.022861281 0.15247431 36317 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2.48378 0 0
2215 0.0044583446 0.8296014 0.71901482 1.4129742 0.25525705 0.0084905411 3.3118314 991113.22 -9.8220806e-07 -1.8808124 0.047240507 0.1835336 89806 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 8.51529 0 0
2220 0.0044890714 0.49447754 0.11208439 -0.1731024 1.8919563 0.11078693 3.2320303 990845 -9.8167653e-07 -1.885369 0.069662192 0.21205878 90553 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.231642 0 0
2224 0.0045125511 1.607033 0.060365036 -0.53601617 1.8906858 0.052706385 1.5880915 990601.34 -9.8119381e-07 -1.8944668 0.10846674 0.11413132 44758 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 780.819 0 0
2226 0.0045260472 1.3082977 0.32426175 -0.22415394 1.8142572 0.27991154 0.76416427 990484.4 -9.8096217e-07 -1.8910744 0.29577485 0.58829421 1480 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 189.191 0 0
2230 0.0045511629 0.16377334 0.57178597 0.31095308 1.6318071 0.57178597 0.57178597 990215.46 -9.8042956e-07 -1.8726704 0.27894187 0.93304439 16784 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 8.43005e-05 0 0
2232 0.0045621198 0.13173357 0.09689428 0.93936791 2.6734691 0.09689428 0.09689428 990126.82 -9.8025405e-07 -2.0396232 2.2535299 0.25904387 17522 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1.42565e-05 0 0
2234 0.0045747042 0.40373101 0.045993991 -0.51280593 2.0400912 0.042058556 1.4642993 990013.33 -9.8002936e-07 -1.8782429 0.3611195 0.093831936 75022 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0545503 0 0
2234 0.0045747042 0.55193978 0.86114744 0.47340783 1.3949424 0.86114744 0.86114744 990013.33 -9.8002936e-07 -1.8782429 0.20428087 1.201251 1414 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.505494 0 0
2235 0.0045780516 0.38329477 0.081267188 -0.81187551 2.1128678 0.081267188 0.081267188 989944.1 -9.7989231e-07 -1.9007757 0.78858746 0.17170683 36730 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0376526 0 0
2237 0.0045934293 0.25903334 0.36133171 -1.2493357 1.1836036 0.19808289 1.9102346 989862.4 -9.7973058e-07 -1.8435087 0.16460614 0.42767352 77786 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00233904 0 0
2240 0.0046135014 0.25332368 0.35996141 1.2745586 1.1168665 0.24966863 1.3695223 989633.65 -9.7927785e-07 -1.8965049 0.12154432 0.40202883 17763 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00200035 0 0
2242 0.004630489 0.20093687 0.13952192 0.52742405 1.7483788 0.13952192 0.13952192 989529.11 -9.7907097e-07 -1.8748369 0.025422602 0.24393716 27588 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00039987 0 0
2246 0.0046625426 1.067268 0.054215523 1.5367325 1.8673001 0.054215523 0.054215523 989227.37 -9.7847398e-07 -1.8410375 1.1144149 0.10123665 14285 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 46.3251 0 0
2248 0.0046794344 0.18199006 0.073586219 -1.1297904 1.5377199 0.042197875 3.803466 989084.13 -9.7819066e-07 -1.8161743 0.077680326 0.113155 77364 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00019941 0 0
2250 0.0047018193 0.18940709 0.54951431 -1.1790436 1.2973796 0.34375156 3.7463892 988959.83 -9.7794482e-07 -1.9107513 0.4297889 0.71292863 99353 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00026665 0 0
2251 0.0047114373 0.20903121 0.10413514 -0.089040493 1.9691967 0.10413514 0.10413514 988871.75 -9.7777063e-07 -1.9976565 0.22492784 0.20506256 20384 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00052494 0 0
2251 0.0047114373 0.47082047 0.44238371 -0.72248047 1.3854592 0.373353 5.5414889 988871.75 -9.7777063e-07 -1.9976565 0.0048849789 0.61290457 97162 1 0.18177054 0.11612 97162 109884 8.1973291 0.97011164 na 0 0 0.199477 0.135611 15706.2 0.00774602 0.00244431 0 0 0 0 0.0908853 0.05806 0.12966 0.0881472 690435 1.69201e+06 -0 0 0.00905645 0.00755442 0.0048513 0.000213604 0 0 0 0 0 0 0 0 0.181771 0.11612 0 0 na 0 0 na na na
2252 0.004722187 0.61375929 0.13610633 -0.7524572 1.6627554 0.12159404 2.4592929 988802.51 -9.7763372e-07 -1.9261899 0.017428239 0.22631154 51296 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1.0682 0 0
2254 0.0047406535 1.5377483 0.12639187 0.8536894 1.8700098 0.11275716 2.6395655 988660.47 -9.7735288e-07 -1.8326522 0.44364414 0.23635403 28672 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 580.522 0 0
2255 0.0047522715 0.95794956 0.44380503 0.55448275 1.816074 0.44380503 0.44380503 988603.69 -9.7724064e-07 -2.0057913 0.58845646 0.80598278 0 1 0.35557488 0.25052476 3800 100359 0.5174753 0.46563049 na 0 0 0.322345 0.251274 174.644 0.026671 0.0141936 0 0 0 0 0.353007 0.250525 0.319041 0.251274 174076 362170 -0 0 0.013241 0.0121115 0.574309 0.0474825 0 0 0 0 0 0 0 0 0.355575 0.250525 0 0 na 0 0 na na na
2256 0.0047595076 0.3264325 0.11248388 -1.4840109 1.2536321 0.061141069 2.2696491 988524.11 -9.7708333e-07 -2.042766 0.21844319 0.14101341 38 1 0.12710455 0.07943098 38 100004 0.0087182197 0.61839348 na 0 0 0.147242 0.15391 0.654236 0.00320213 0.00061555 0 0 0 0 0.0635523 0.0397155 0.0957072 0.100042 1.41225e+06 3.61564e+06 0 -0 0.490012 0.6348 0.000399238 9.62355e-06 0 0 0 0 0 0 0 0 0.127105 0.079431 0 0 na 0 0 na na na
2258 0.0047819487 0.12904452 0.13257017 1.4700089 1.1919698 0.032814623 1.7457245 988429.2 -9.7689572e-07 -1.8440908 0.1511783 0.15801965 29587 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1.20475e-05 0 0
2258 0.0047819487 0.19710292 0.11510831 -1.9890229 2.3332013 0.11510831 0.11510831 988429.2 -9.7689572e-07 -1.8440908 3.0264563 0.26857085 2571 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.000350293 0 0
2258 0.0047819487 0.25462792 0.25104937 -0.028790837 1.701234 0.244935 4.4988082 988429.2 -9.7689572e-07 -1.8440908 0.0062637584 0.42709373 81234 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00207371 0 0
2259 0.004801178 0.24522609 0.087513463 -1.5311918 1.2276729 0.045031598 8.4218628 988331.34 -9.7670229e-07 -1.852857 0.20371551 0.10743791 94769 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00159322 0 0
2259 0.004801178 0.19262326 0.12460646 -1.5893563 0.91713959 0.11496758 1.5660434 988331.34 -9.7670229e-07 -1.852857 0.02703511 0.11428152 7809 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.000299209 0 0
2260 0.0048121943 0.15752869 0.16815426 -1.6264666 0.78532667 0.031622794 2.6022154 988193.22 -9.7642933e-07 -1.818911 0.040830367 0.13205603 90961 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 6.13768e-05 0 0
2263 0.0048492336 0.56917713 0.063471759 -2.1429723 1.0959558 0.054873409 3.7978093 987953.93 -9.7595653e-07 -1.8513306 1.1074785 0.069562243 79099 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.628238 0 0
2264 0.004866295 0.74450073 0.63220381 -1.3571237 1.16119 0.63220381 0.63220381 987843.45 -9.7573828e-07 -1.8976402 0.56155293 0.73410871 22897 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 4.07835 0 0
2268 0.0049040356 0.36138476 0.2228608 0.58811755 1.7357195 0.10824272 0.74971826 987550.06 -9.751588e-07 -1.7574708 0.20656887 0.38682383 26453 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.024745 0 0
2271 0.004939994 1.3455305 0.15051822 1.7488405 0.60458019 0.045742729 14.044647 987184.49 -9.7443702e-07 -1.8083676 0.13297038 0.091000335 85591 1 0.5293626 0.32196147 85591 108751 0.1482823 0.86586224 na 0 0 0.462909 0.299487 22.6036 0.0913912 0.0219273 0 0 0 0 0.130214 0.321961 0.17463 0.299487 62145.2 215760 -0 0 0.25621 0.207986 9.01701 0.284057 0 0 0 0 0 0 0 0 0.529363 0.321961 0 0 na 0 0 na na na
2271 0.004939994 0.64536888 0.22428289 0.66219977 1.6115398 0.22428289 0.22428289 987184.49 -9.7443702e-07 -1.8083676 0.050931138 0.36144082 41148 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1.51794 0 0
2273 0.0049561212 0.25084466 0.16468434 1.5294961 1.0875999 0.073954299 1.2308472 987052.49 -9.7417645e-07 -1.7575992 0.20056092 0.17911066 24040 1 0.11311004 0.045600672 24040 102443 0.057878728 0.31581238 na 0 0 0.136804 0.185186 12.7663 0.00225074 4.46855e-05 0 0 0 0 0.056555 0.0228003 0.0889223 0.120371 1.78324e+06 1.09698e+07 0 -0 0.035001 0.0716423 0.000172385 3.11932e-07 0 0 0 0 0 0 0 0 0.11311 0.0456007 0 0 na 0 0 na na na
2273 0.0049561212 0.34323751 0.30727724 -1.0743815 1.3481044 0.1843798 0.4394534 987052.49 -9.7417645e-07 -1.7575992 0.12897626 0.41424179 23177 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0171436 0 0
2273 0.0049561212 0.41280507 0.39064822 -0.025563324 2.5956273 0.39064822 0.39064822 987052.49 -9.7417645e-07 -1.7575992 2.1137078 1.0139772 697 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0639298 0 0
2278 0.0050034208 0.25931246 0.078322208 0.50305681 1.7846234 0.05946953 4.4482286 986545.89 -9.7317677e-07 -1.8624082 0.018512831 0.13977564 2291 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0023568 0 0
2282 0.0050472293 0.31771665 0.098435991 -0.40300735 3.9837314 0.098435991 0.098435991 986193.71 -9.7248213e-07 -1.7206388 6.3614896 0.39214255 4277 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00989798 0 0
2286 0.0050871843 0.8324084 0.033320967 1.3659814 1.3460976 0.030789365 3.3102685 985895.12 -9.7189335e-07 -1.7247984 0.12019571 0.044853275 76963 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 8.71177 0 0
2287 0.0050934375 0.13363128 0.20833548 -0.62204701 1.8658581 0.20833548 0.20833548 985796.79 -9.7169951e-07 -1.733783 0.47675509 0.38872446 44172 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1.60222e-05 0 0
2288 0.005104039 0.4031259 0.035200592 -1.0903972 1.5307703 0.0034507793 0.6781783 985744.07 -9.7159558e-07 -1.7254393 0.043969281 0.053884022 31212 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0539693 0 0
2293 0.0051584825 2.7617262 0.085685944 0.44090201 1.7785246 0.075348407 3.1951846 985287.92 -9.7069664e-07 -1.7061756 0.043233539 0.15239456 88249 1 1.3872666 0.36009185 88249 109015 1.2316132 0.93327959 na 1 0 0.983268 0.325476 377.668 7.0004 0.0274017 0 0 0 0 1e-10 0.342518 1e-10 0.303482 2058.44 169275 -0 0 0.111755 0.0681617 5257.05 0.627875 0 0 0 0 0 0 0 0 1.38727 0.360092 0 0 na 0 0 na na na
2298 0.0052128159 0.34195019 0.12552258 -0.78065873 1.6671526 0.12217562 4.075269 985021.01 -9.7017081e-07 -1.7054028 0.1343658 0.20926529 97931 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0166911 0 0
2300 0.0052521887 2.9600934 0.13679031 0.89469696 1.6443658 0.13641215 1.3899518 984873.79 -9.6988085e-07 -1.7045653 0.20025199 0.22493331 74042 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 12387.7 0 0
2304 0.005308545 1.6304949 0.065772673 -0.17438122 1.8688701 0.054278621 1.6189265 984521.3 -9.6918677e-07 -1.6903414 0.11182191 0.12292058 14722 1 0.7704221 0.26120043 14722 101493 0.3482479 0.5241712 na 1 0 0.684916 0.258635 73.9031 0.512874 0.0152441 0 0 0 0 0.0593123 0.2612 0.216224 0.258635 15845.5 332732 -0 0 0.0405191 0.0250147 114.548 0.0639587 0 0 0 0 0 0 0 0 0.770422 0.2612 0 0 na 0 0 na na na
2305 0.0053236261 0.3342821 0.18050735 1.3500691 1.171221 0.09181116 2.5705934 984437.64 -9.6902205e-07 -1.66191 0.13357225 0.21141401 81568 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0142038 0 0
2309 0.0054072848 0.28528793 0.13336969 1.6065507 0.72166084 0.065651514 2.4850359 984106.53 -9.6837036e-07 -1.6648554 0.01208201 0.096247682 99366 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0046173 0 0
2312 0.005458362 0.14123258 0.05700642 0.49014583 1.8105195 0.039683907 1.6452153 983888.95 -9.6794223e-07 -1.7488176 0.11448694 0.10321124 55824 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2.51687e-05 0 0
2312 0.005458362 0.41950548 0.35894825 0.80438952 1.7447445 0.35894825 0.35894825 983888.95 -9.6794223e-07 -1.7488176 0.60446525 0.62627297 2546 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0717167 0 0
2316 0.0055208344 0.15598124 0.24064556 2.0891978 1.8433435 0.24064556 0.24064556 983721.45 -9.6761269e-07 -1.6431165 2.4955525 0.44359242 7523 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 5.66247e-05 0 0
2316 0.0055208344 0.59045005 0.45607884 -0.69329976 2.4487556 0.45607884 0.45607884 983721.45 -9.6761269e-07 -1.6431165 2.0871916 1.1168256 0 1 0.21461423 0.15896657 41075 104213 0.27943314 0.54756707 na 0 0 0.22544 0.179407 88.2703 0.0107694 0.00573977 0 0 0 0 0.107307 0.0794833 0.146536 0.116614 494833 902889 -0 0 0.0204755 0.0186887 0.0157593 0.00188828 0 0 0 0 0 0 0 0 0.214614 0.158967 0 0 na 0 0 na na na
2317 0.0055452704 0.24059829 0.77564492 0.68387516 1.5315638 0.77564492 0.77564492 983686.47 -9.6754388e-07 -1.6593802 0.5069243 1.1879497 83936 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00139452 0 0
2320 0.005586024 1.1505922 0.34299267 0.84204412 1.3999701 0.34299267 0.34299267 983636.45 -9.674455e-07 -1.7151765 0.070769434 0.48017948 175 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 77.3961 0 0
2321 0.0056039431 1.5880215 0.38205448 -1.6612442 0.43139522 0.27144408 1.358011 983631.96 -9.6743667e-07 -1.6890818 0.26023509 0.16481648 13404 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 721.114 0 0
